isRTL,ActVal,ConvKernelDim (dimensions flattened),Dilation (dimensions flattened),Input Feature Map Channels,Input Feature Map Dim (dimensions flattened),ImgDim (dimensions flattened),K,Labels,MH,MW,NumChannels,Output Feature Map Dim (dimensions flattened),Padding (dimensions flattened),Stride (dimensions flattened),accDataType (bits),binaryXnorMode,inWidth,inputDataType (bits),noActivation,numInputVectors (dimensions flattened),isOp_typeConvolutioninputgeneratorrtl,isOp_typeFmpaddingrtl,isOp_typeLabelselecthls,isOp_typeMvauhls,isOp_typeMvaurtl,isOp_typeThresholdingrtl,outputDataType (bits),parallel_window,weightDataType (bits),PE,SIMD,isRam_styleAuto,isRam_styleBlock,isRam_styleDistributed,isResTypeDsp,isResTypeLut,depth,isImpl_styleRtl,Total LUT,Total FFs,BRAM (36k eq.),DSP Blocks
0,0.0,,,,,,,,16.0,72.0,,,,,10.0,0.0,,4.0,0.0,16.0,0,0,0,1,0,0,4.0,,2.0,1.0,18.0,0,0,1,1,0,,0,696,987,0.0,18
0,0.0,,,,,,,,8.0,144.0,,,,,10.0,0.0,,4.0,0.0,4.0,0,0,0,1,0,0,4.0,,2.0,1.0,4.0,0,0,1,1,0,,0,642,889,0.0,4
1,,9.0,1.0,16.0,324.0,,,,,,,64.0,,4.0,,,,8.0,,,1,0,0,0,0,0,8.0,0.0,,,1.0,0,0,1,0,0,,0,366,104,0.0,0
1,,9.0,1.0,8.0,100.0,,,,,,,16.0,,4.0,,,,8.0,,,1,0,0,0,0,0,8.0,0.0,,,1.0,0,0,1,0,0,,0,192,87,0.0,0
1,,9.0,1.0,16.0,36.0,,,,,,,4.0,,4.0,,,,8.0,,,1,0,0,0,0,0,8.0,0.0,,,1.0,0,0,1,0,0,,0,205,87,0.0,0
1,,,,,,256.0,,,,,16.0,,1.0,,,,,8.0,,,0,1,0,0,0,0,,,,,1.0,0,0,0,0,0,,0,47,76,0.0,0
1,,,,,,64.0,,,,,8.0,,1.0,,,,,8.0,,,0,1,0,0,0,0,,,,,1.0,0,0,0,0,0,,0,41,66,0.0,0
1,,,,,,16.0,,,,,16.0,,1.0,,,,,8.0,,,0,1,0,0,0,0,,,,,1.0,0,0,0,0,0,,0,47,58,0.0,0
0,,,,,,,1.0,6.0,,,,,,,,,,17.0,,1.0,0,0,1,0,0,0,8.0,,,1.0,,0,0,0,0,0,,0,88,86,0.0,0
0,0.0,,,,,,,,16.0,36.0,,,,,18.0,0.0,,8.0,0.0,256.0,0,0,0,1,0,0,8.0,,6.0,1.0,1.0,0,1,0,1,0,,0,2999,945,0.5,1
0,0.0,,,,,,,,8.0,144.0,,,,,18.0,0.0,,8.0,0.0,64.0,0,0,0,1,0,0,8.0,,6.0,1.0,1.0,0,1,0,1,0,,0,3369,1826,0.5,1
0,0.0,,,,,,,,16.0,72.0,,,,,18.0,0.0,,8.0,0.0,16.0,0,0,0,1,0,0,8.0,,6.0,1.0,1.0,0,1,0,1,0,,0,3139,1234,0.5,1
0,0.0,,,,,,,,8.0,144.0,,,,,19.0,0.0,,8.0,0.0,4.0,0,0,0,1,0,0,8.0,,6.0,1.0,1.0,0,1,0,1,0,,0,3629,1823,0.5,1
1,0.0,,,,,,,,6.0,32.0,,,,,17.0,0.0,,8.0,1.0,1.0,0,0,0,0,1,0,17.0,,6.0,1.0,1.0,0,1,0,1,0,,0,109,184,0.5,1
1,,,,,,,,,,,,,,,,,8.0,,,,0,0,0,0,0,0,,,,,,1,0,0,0,0,110.0,1,85,27,0.0,0
1,,,,,,,,,,,,,,,,,17.0,,,,0,0,0,0,0,0,,,,,,1,0,0,0,0,2.0,1,31,54,0.0,0
1,,,,,,,,,,,,,,,,,8.0,,,,0,0,0,0,0,0,,,,,,1,0,0,0,0,32.0,1,55,24,0.0,0
1,,,,,,,,,,,,,,,,,8.0,,,,0,0,0,0,0,0,,,,,,1,0,0,0,0,138.0,1,108,29,0.0,0
1,,,,,,,,,,,,,,,,,8.0,,,,0,0,0,0,0,0,,,,,,1,0,0,0,0,61.0,1,62,25,0.0,0
0,0.0,,,,,,,,16.0,36.0,,,,,18.0,0.0,,8.0,0.0,256.0,0,0,0,1,0,0,8.0,,6.0,1.0,2.0,0,1,0,1,0,,0,2906,1024,0.5,2
1,0.0,,,,,,,,6.0,32.0,,,,,17.0,0.0,,8.0,1.0,1.0,0,0,0,0,1,0,17.0,,6.0,1.0,2.0,0,1,0,1,0,,0,109,184,0.5,1
0,0.0,,,,,,,,16.0,36.0,,,,,18.0,0.0,,8.0,0.0,256.0,0,0,0,1,0,0,8.0,,6.0,1.0,3.0,0,1,0,1,0,,0,2915,1074,0.5,3
0,0.0,,,,,,,,8.0,144.0,,,,,18.0,0.0,,8.0,0.0,64.0,0,0,0,1,0,0,8.0,,6.0,1.0,2.0,0,1,0,1,0,,0,3212,1891,0.5,2
1,0.0,,,,,,,,6.0,32.0,,,,,17.0,0.0,,8.0,1.0,1.0,0,0,0,0,1,0,17.0,,6.0,1.0,3.0,0,1,0,1,0,,0,109,184,0.5,1
1,,,,,,,,,,,,,,,,,8.0,,,,0,0,0,0,0,0,,,,,,1,0,0,0,0,69.0,1,82,27,0.0,0
1,,,,,,,,,,,,,,,,,8.0,,,,0,0,0,0,0,0,,,,,,1,0,0,0,0,124.0,1,84,27,0.0,0
1,,,,,,,,,,,,,,,,,8.0,,,,0,0,0,0,0,0,,,,,,1,0,0,0,0,48.0,1,60,25,0.0,0
1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,1,0,0,0,0,251.0,1,195,37,0.0,0
0,0.0,,,,,,,,16.0,36.0,,,,,18.0,0.0,,8.0,0.0,256.0,0,0,0,1,0,0,8.0,,6.0,1.0,4.0,0,1,0,1,0,,0,2919,1134,0.5,4
1,0.0,,,,,,,,6.0,32.0,,,,,17.0,0.0,,8.0,1.0,1.0,0,0,0,0,1,0,17.0,,6.0,1.0,4.0,0,1,0,1,0,,0,109,184,0.5,1
1,,,,,,,,,,,,,,,,,8.0,,,,0,0,0,0,0,0,,,,,,1,0,0,0,0,65.0,1,69,27,0.0,0
1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,1,0,0,0,0,,0,117,35,0.0,0
0,0.0,,,,,,,,16.0,36.0,,,,,18.0,0.0,,8.0,0.0,256.0,0,0,0,1,0,0,8.0,,6.0,1.0,6.0,0,1,0,1,0,,0,2973,1255,1.0,6
0,0.0,,,,,,,,8.0,144.0,,,,,18.0,0.0,,8.0,0.0,64.0,0,0,0,1,0,0,8.0,,6.0,1.0,3.0,0,1,0,1,0,,0,3204,1941,0.5,3
1,0.0,,,,,,,,6.0,32.0,,,,,17.0,0.0,,8.0,1.0,1.0,0,0,0,0,1,0,17.0,,6.0,1.0,6.0,0,1,0,1,0,,0,109,184,0.5,1
1,,,,,,,,,,,,,,,,,8.0,,,,0,0,0,0,0,0,,,,,,1,0,0,0,0,140.0,1,108,29,0.0,0
1,,,,,,,,,,,,,,,,,8.0,,,,0,0,0,0,0,0,,,,,,1,0,0,0,0,98.0,1,83,27,0.0,0
1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,1,0,0,0,0,219.0,1,265,45,0.0,0
0,0.0,,,,,,,,16.0,36.0,,,,,18.0,0.0,,8.0,0.0,256.0,0,0,0,1,0,0,8.0,,6.0,1.0,9.0,0,1,0,1,0,,0,3078,1439,1.0,9
0,0.0,,,,,,,,8.0,144.0,,,,,18.0,0.0,,8.0,0.0,64.0,0,0,0,1,0,0,8.0,,6.0,1.0,4.0,0,1,0,1,0,,0,3236,2001,0.5,4
1,0.0,,,,,,,,6.0,32.0,,,,,17.0,0.0,,8.0,1.0,1.0,0,0,0,0,1,0,17.0,,6.0,1.0,9.0,0,1,0,1,0,,0,109,184,0.5,1
1,,,,,,,,,,,,,,,,,8.0,,,,0,0,0,0,0,0,,,,,,1,0,0,0,0,188.0,1,112,29,0.0,0
1,,,,,,,,,,,,,,,,,8.0,,,,0,0,0,0,0,0,,,,,,1,0,0,0,0,148.0,1,105,29,0.0,0
1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,1,0,0,0,0,,0,205,51,0.0,0
0,0.0,,,,,,,,8.0,144.0,,,,,18.0,0.0,,8.0,0.0,64.0,0,0,0,1,0,0,8.0,,6.0,1.0,6.0,0,1,0,1,0,,0,3223,2122,1.0,6
0,0.0,,,,,,,,16.0,72.0,,,,,18.0,0.0,,8.0,0.0,16.0,0,0,0,1,0,0,8.0,,6.0,1.0,2.0,0,1,0,1,0,,0,3054,1313,0.5,2
1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,1,0,0,0,0,62.0,1,180,65,0.0,0
0,0.0,,,,,,,,16.0,36.0,,,,,18.0,0.0,,8.0,0.0,256.0,0,0,0,1,0,0,8.0,,6.0,1.0,12.0,0,1,0,1,0,,0,3185,1631,1.0,12
1,0.0,,,,,,,,6.0,32.0,,,,,17.0,0.0,,8.0,1.0,1.0,0,0,0,0,1,0,17.0,,6.0,1.0,12.0,0,1,0,1,0,,0,109,184,0.5,1
1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,1,0,0,0,0,,0,540,130,0.0,0
1,,,,,,,,,,,,,,,,,8.0,,,,0,0,0,0,0,0,,,,,,1,0,0,0,0,197.0,1,125,29,0.0,0
1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,1,0,0,0,0,75.0,1,263,67,0.0,0
0,0.0,,,,,,,,16.0,36.0,,,,,18.0,0.0,,8.0,0.0,256.0,0,0,0,1,0,0,8.0,,6.0,1.0,18.0,0,1,0,1,0,,0,3302,1856,2.0,18
0,0.0,,,,,,,,8.0,144.0,,,,,18.0,0.0,,8.0,0.0,64.0,0,0,0,1,0,0,8.0,,6.0,1.0,8.0,0,1,0,1,0,,0,3400,2269,1.0,8
1,0.0,,,,,,,,6.0,32.0,,,,,17.0,0.0,,8.0,1.0,1.0,0,0,0,0,1,0,17.0,,6.0,1.0,18.0,0,1,0,1,0,,0,109,184,0.5,1
1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,1,0,0,0,0,93.0,1,120,35,0.0,0
1,,,,,,,,,,,,,,,,,8.0,,,,0,0,0,0,0,0,,,,,,1,0,0,0,0,157.0,1,106,29,0.0,0
1,,9.0,1.0,16.0,324.0,,,,,,,64.0,,4.0,,,,8.0,,,1,0,0,0,0,0,8.0,0.0,,,2.0,0,0,1,0,0,,0,330,105,0.0,0
1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,1,0,0,0,0,82.0,1,337,88,0.0,0
1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,1,0,0,0,0,,0,1139,172,0.0,0
1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,1,0,0,0,0,,0,61,25,0.0,0
1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,1,0,0,0,0,,0,652,107,0.0,0
1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,1,0,0,0,0,,0,228,81,0.0,0
0,0.0,,,,,,,,8.0,144.0,,,,,18.0,0.0,,8.0,0.0,64.0,0,0,0,1,0,0,8.0,,6.0,1.0,9.0,0,1,0,1,0,,0,3347,2306,1.0,9
0,0.0,,,,,,,,16.0,72.0,,,,,18.0,0.0,,8.0,0.0,16.0,0,0,0,1,0,0,8.0,,6.0,1.0,3.0,0,1,0,1,0,,0,3023,1363,0.5,3
0,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,0,0,0,0,0,,0,439,793,0.0,0
1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,1,0,0,0,0,45.0,1,110,41,0.0,0
1,,,,,,,,,,,,,,,,,8.0,,,,0,0,0,0,0,0,,,,,,1,0,0,0,0,206.0,1,122,29,0.0,0
1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,1,0,0,0,0,104.0,1,416,101,0.0,0
0,0.0,,,,,,,,16.0,36.0,,,,,18.0,0.0,,8.0,0.0,256.0,0,0,0,1,0,0,8.0,,6.0,1.0,36.0,0,1,0,1,0,,0,3363,2569,3.0,36
0,0.0,,,,,,,,8.0,144.0,,,,,18.0,0.0,,8.0,0.0,64.0,0,0,0,1,0,0,8.0,,6.0,1.0,12.0,0,1,0,1,0,,0,3422,2506,1.0,12
1,0.0,,,,,,,,6.0,32.0,,,,,17.0,0.0,,8.0,1.0,1.0,0,0,0,0,1,0,17.0,,6.0,1.0,36.0,0,1,0,1,0,,0,109,184,0.5,1
1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,1,0,0,0,0,61.0,1,110,41,0.0,0
1,,,,,,,,,,,,,,,,,8.0,,,,0,0,0,0,0,0,,,,,,1,0,0,0,0,216.0,1,120,29,0.0,0
1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,1,0,0,0,0,33.0,1,70,33,0.0,0
1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,1,0,0,0,0,,0,331,118,0.0,0
0,0.0,,,,,,,,8.0,144.0,,,,,18.0,0.0,,8.0,0.0,64.0,0,0,0,1,0,0,8.0,,6.0,1.0,16.0,0,1,0,1,0,,0,3635,2611,1.5,16
0,0.0,,,,,,,,16.0,72.0,,,,,18.0,0.0,,8.0,0.0,16.0,0,0,0,1,0,0,8.0,,6.0,1.0,4.0,0,1,0,1,0,,0,3051,1423,0.5,4
1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,0,0,0,0,0,,0,14,149,0.0,0
1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,1,0,0,0,0,45.0,1,134,49,0.0,0
1,,,,,,,,,,,,,,,,,8.0,,,,0,0,0,0,0,0,,,,,,1,0,0,0,0,230.0,1,123,29,0.0,0
1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,1,0,0,0,0,32.0,1,287,145,0.0,0
1,,,,,,256.0,,,,,16.0,,1.0,,,,,8.0,,,0,1,0,0,0,0,,,,,2.0,0,0,0,0,0,,0,50,91,0.0,0
1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,1,0,0,0,0,78.0,1,119,35,0.0,0
1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,1,0,0,0,0,232.0,1,194,37,0.0,0
1,,9.0,1.0,16.0,324.0,,,,,,,64.0,,4.0,,,,8.0,,,1,0,0,0,0,0,8.0,0.0,,,4.0,0,0,1,0,0,,0,320,114,0.0,0
1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,0,0,0,0,0,,0,21,164,0.0,0
1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,1,0,0,0,0,40.0,1,430,151,0.0,0
1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,1,0,0,0,0,62.0,1,430,151,0.0,0
1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,1,0,0,0,0,155.0,1,911,175,0.0,0
1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,1,0,0,0,0,144.0,1,161,37,0.0,0
0,0.0,,,,,,,,8.0,144.0,,,,,18.0,0.0,,8.0,0.0,64.0,0,0,0,1,0,0,8.0,,6.0,1.0,18.0,0,1,0,1,0,,0,3556,2719,2.0,18
0,0.0,,,,,,,,16.0,72.0,,,,,18.0,0.0,,8.0,0.0,16.0,0,0,0,1,0,0,8.0,,6.0,1.0,6.0,0,1,0,1,0,,0,3066,1544,1.0,6
0,0.0,,,,,,,,8.0,144.0,,,,,19.0,0.0,,8.0,0.0,4.0,0,0,0,1,0,0,8.0,,6.0,1.0,2.0,0,1,0,1,0,,0,3476,1888,0.5,2
0,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,0,0,0,0,0,,0,680,1473,0.0,0
1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,1,0,0,0,0,50.0,1,478,167,0.0,0
1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,1,0,0,0,0,102.0,1,125,35,0.0,0
0,0.0,,,,,,,,16.0,36.0,,,,,18.0,0.0,,8.0,0.0,256.0,0,0,0,1,0,0,8.0,,6.0,2.0,36.0,0,1,0,1,0,,0,6537,4206,6.0,72
0,0.0,,,,,,,,8.0,144.0,,,,,18.0,0.0,,8.0,0.0,64.0,0,0,0,1,0,0,8.0,,6.0,1.0,24.0,0,1,0,1,0,,0,3758,3066,2.0,24
1,0.0,,,,,,,,6.0,32.0,,,,,17.0,0.0,,8.0,1.0,1.0,0,0,0,0,1,0,17.0,,6.0,2.0,36.0,0,1,0,1,0,,0,109,184,0.5,1
1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,1,0,0,0,0,107.0,1,126,35,0.0,0
1,,,,,,,,,,,,,,,,,8.0,,,,0,0,0,0,0,0,,,,,,1,0,0,0,0,213.0,1,196,37,0.0,0
1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,1,0,0,0,0,159.0,1,1340,251,0.0,0
0,0.0,,,,,,,,8.0,144.0,,,,,18.0,0.0,,8.0,0.0,64.0,0,0,0,1,0,0,8.0,,6.0,1.0,36.0,0,1,0,1,0,,0,4022,3723,3.0,36
0,0.0,,,,,,,,16.0,72.0,,,,,18.0,0.0,,8.0,0.0,16.0,0,0,0,1,0,0,8.0,,6.0,1.0,8.0,0,1,0,1,0,,0,3177,1674,1.0,8
1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,1,0,0,0,0,114.0,1,123,35,0.0,0
1,,,,,,256.0,,,,,16.0,,1.0,,,,,8.0,,,0,1,0,0,0,0,,,,,4.0,0,0,0,0,0,,0,57,122,0.0,0
1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,1,0,0,0,0,38.0,1,133,49,0.0,0
1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,1,0,0,0,0,116.0,1,204,51,0.0,0
1,,9.0,1.0,16.0,324.0,,,,,,,64.0,,4.0,,,,8.0,,,1,0,0,0,0,0,8.0,0.0,,,8.0,0,0,1,0,0,,0,339,138,0.0,0
0,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,0,0,0,0,0,,0,1163,2836,0.0,0
1,,,,,,,,,,,,,,,,,8.0,,,,0,0,0,0,0,0,,,,,,1,0,0,0,0,2.0,1,71,134,0.0,0
1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,1,0,0,0,0,43.0,1,230,81,0.0,0
1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,1,0,0,0,0,68.0,1,189,51,0.0,0
0,0.0,,,,,,,,16.0,72.0,,,,,18.0,0.0,,8.0,0.0,16.0,0,0,0,1,0,0,8.0,,6.0,1.0,9.0,0,1,0,1,0,,0,3215,1711,1.0,9
0,0.0,,,,,,,,8.0,144.0,,,,,19.0,0.0,,8.0,0.0,4.0,0,0,0,1,0,0,8.0,,6.0,1.0,3.0,0,1,0,1,0,,0,3457,1938,0.5,3
1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,1,0,0,0,0,70.0,1,154,43,0.0,0
0,0.0,,,,,,,,16.0,36.0,,,,,18.0,0.0,,8.0,0.0,256.0,0,0,0,1,0,0,8.0,,6.0,4.0,36.0,0,1,0,1,0,,0,12417,7244,12.0,144
0,0.0,,,,,,,,8.0,144.0,,,,,18.0,0.0,,8.0,0.0,64.0,0,0,0,1,0,0,8.0,,6.0,1.0,48.0,0,1,0,1,0,,0,4269,4307,4.0,48
0,0.0,,,,,,,,16.0,72.0,,,,,18.0,0.0,,8.0,0.0,16.0,0,0,0,1,0,0,8.0,,6.0,1.0,12.0,0,1,0,1,0,,0,3312,1913,1.0,12
1,0.0,,,,,,,,6.0,32.0,,,,,17.0,0.0,,8.0,1.0,1.0,0,0,0,0,1,0,17.0,,6.0,4.0,36.0,0,1,0,1,0,,0,109,184,0.5,1
1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,0,0,0,0,0,,0,39,453,0.0,0
1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,1,0,0,0,0,32.0,1,226,112,0.0,0
1,,,,,,,,,,,,,,,,,8.0,,,,0,0,0,0,0,0,,,,,,1,0,0,0,0,185.0,1,296,59,0.0,0
1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,1,0,0,0,0,79.0,1,1796,417,0.0,0
1,,,,,,,,,,,,,,,,,8.0,,,,0,0,0,0,0,0,,,,,,1,0,0,0,0,53.0,1,62,25,0.0,0
0,0.0,,,,,,,,8.0,144.0,,,,,18.0,0.0,,8.0,0.0,64.0,0,0,0,1,0,0,8.0,,6.0,1.0,72.0,0,1,0,1,0,,0,4621,5656,6.0,72
0,0.0,,,,,,,,16.0,72.0,,,,,18.0,0.0,,8.0,0.0,16.0,0,0,0,1,0,0,8.0,,6.0,1.0,18.0,0,1,0,1,0,,0,3424,2138,2.0,18
0,0.0,,,,,,,,8.0,144.0,,,,,19.0,0.0,,8.0,0.0,4.0,0,0,0,1,0,0,8.0,,6.0,1.0,4.0,0,1,0,1,0,,0,3491,1998,0.5,4
1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,0,0,0,0,0,,0,42,646,0.0,0
1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,1,0,0,0,0,55.0,1,134,49,0.0,0
1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,1,0,0,0,0,2.0,1,593,1168,0.0,0
1,,9.0,1.0,8.0,100.0,,,,,,,16.0,,4.0,,,,8.0,,,1,0,0,0,0,0,8.0,0.0,,,2.0,0,0,1,0,0,,0,190,88,0.0,0
1,,,,,,256.0,,,,,16.0,,1.0,,,,,8.0,,,0,1,0,0,0,0,,,,,8.0,0,0,0,0,0,,0,72,184,0.0,0
1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,1,0,0,0,0,81.0,1,339,88,0.0,0
1,,,,,,,,,,,,,,,,,8.0,,,,0,0,0,0,0,0,,,,,,1,0,0,0,0,49.0,1,62,25,0.0,0
1,,9.0,1.0,16.0,324.0,,,,,,,64.0,,4.0,,,,8.0,,,1,0,0,0,0,0,8.0,0.0,,,16.0,0,0,1,0,0,,0,301,194,0.0,0
0,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,0,0,0,0,0,,0,1852,5562,0.0,0
1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,0,0,0,0,0,,0,36,195,0.0,0
1,,,,,,,,,,,,,,,,,8.0,,,,0,0,0,0,0,0,,,,,,1,0,0,0,0,2.0,1,135,263,0.0,0
1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,1,0,0,0,0,32.0,1,1200,611,0.0,0
1,,,,,,,,,,,,,,,,,8.0,,,,0,0,0,0,0,0,,,,,,1,0,0,0,0,50.0,1,59,25,0.0,0
0,0.0,,,,,,,,16.0,36.0,,,,,18.0,0.0,,8.0,0.0,256.0,0,0,0,1,0,0,8.0,,6.0,1.0,1.0,0,0,1,1,0,,0,3083,953,0.0,1
0,0.0,,,,,,,,8.0,144.0,,,,,18.0,0.0,,8.0,0.0,64.0,0,0,0,1,0,0,8.0,,6.0,1.0,1.0,0,0,1,1,0,,0,3534,1834,0.0,1
0,0.0,,,,,,,,16.0,72.0,,,,,18.0,0.0,,8.0,0.0,16.0,0,0,0,1,0,0,8.0,,6.0,1.0,1.0,0,0,1,1,0,,0,3304,1242,0.0,1
0,0.0,,,,,,,,8.0,144.0,,,,,19.0,0.0,,8.0,0.0,4.0,0,0,0,1,0,0,8.0,,6.0,1.0,1.0,0,0,1,1,0,,0,3794,1831,0.0,1
1,0.0,,,,,,,,6.0,32.0,,,,,17.0,0.0,,8.0,1.0,1.0,0,0,0,0,1,0,17.0,,6.0,1.0,1.0,0,0,1,1,0,,0,144,192,0.0,1
0,0.0,,,,,,,,16.0,36.0,,,,,18.0,0.0,,8.0,0.0,256.0,0,0,0,1,0,0,8.0,,6.0,1.0,2.0,0,0,1,1,0,,0,3004,1040,0.0,2
1,0.0,,,,,,,,6.0,32.0,,,,,17.0,0.0,,8.0,1.0,1.0,0,0,0,0,1,0,17.0,,6.0,1.0,2.0,0,0,1,1,0,,0,144,192,0.0,1
0,0.0,,,,,,,,16.0,36.0,,,,,18.0,0.0,,8.0,0.0,256.0,0,0,0,1,0,0,8.0,,6.0,1.0,3.0,0,0,1,1,0,,0,3011,1098,0.0,3
0,0.0,,,,,,,,8.0,144.0,,,,,18.0,0.0,,8.0,0.0,64.0,0,0,0,1,0,0,8.0,,6.0,1.0,2.0,0,0,1,1,0,,0,3376,1907,0.0,2
1,0.0,,,,,,,,6.0,32.0,,,,,17.0,0.0,,8.0,1.0,1.0,0,0,0,0,1,0,17.0,,6.0,1.0,3.0,0,0,1,1,0,,0,144,192,0.0,1
0,0.0,,,,,,,,16.0,36.0,,,,,18.0,0.0,,8.0,0.0,256.0,0,0,0,1,0,0,8.0,,6.0,1.0,4.0,0,0,1,1,0,,0,3017,1158,0.0,4
1,0.0,,,,,,,,6.0,32.0,,,,,17.0,0.0,,8.0,1.0,1.0,0,0,0,0,1,0,17.0,,6.0,1.0,4.0,0,0,1,1,0,,0,144,192,0.0,1
0,0.0,,,,,,,,16.0,36.0,,,,,18.0,0.0,,8.0,0.0,256.0,0,0,0,1,0,0,8.0,,6.0,1.0,6.0,0,0,1,1,0,,0,3096,1295,0.0,6
0,0.0,,,,,,,,8.0,144.0,,,,,18.0,0.0,,8.0,0.0,64.0,0,0,0,1,0,0,8.0,,6.0,1.0,3.0,0,0,1,1,0,,0,3375,1965,0.0,3
1,0.0,,,,,,,,6.0,32.0,,,,,17.0,0.0,,8.0,1.0,1.0,0,0,0,0,1,0,17.0,,6.0,1.0,6.0,0,0,1,1,0,,0,144,192,0.0,1
0,0.0,,,,,,,,16.0,36.0,,,,,18.0,0.0,,8.0,0.0,256.0,0,0,0,1,0,0,8.0,,6.0,1.0,9.0,0,0,1,1,0,,0,3137,1495,0.0,9
0,0.0,,,,,,,,8.0,144.0,,,,,18.0,0.0,,8.0,0.0,64.0,0,0,0,1,0,0,8.0,,6.0,1.0,4.0,0,0,1,1,0,,0,3382,2025,0.0,4
1,0.0,,,,,,,,6.0,32.0,,,,,17.0,0.0,,8.0,1.0,1.0,0,0,0,0,1,0,17.0,,6.0,1.0,9.0,0,0,1,1,0,,0,144,192,0.0,1
0,0.0,,,,,,,,8.0,144.0,,,,,18.0,0.0,,8.0,0.0,64.0,0,0,0,1,0,0,8.0,,6.0,1.0,6.0,0,0,1,1,0,,0,3386,2162,0.0,6
0,0.0,,,,,,,,16.0,72.0,,,,,18.0,0.0,,8.0,0.0,16.0,0,0,0,1,0,0,8.0,,6.0,1.0,2.0,0,0,1,1,0,,0,3218,1329,0.0,2
0,0.0,,,,,,,,16.0,36.0,,,,,18.0,0.0,,8.0,0.0,256.0,0,0,0,1,0,0,8.0,,6.0,1.0,12.0,0,0,1,1,0,,0,3404,1703,0.0,12
1,0.0,,,,,,,,6.0,32.0,,,,,17.0,0.0,,8.0,1.0,1.0,0,0,0,0,1,0,17.0,,6.0,1.0,12.0,0,0,1,1,0,,0,144,192,0.0,1
