Hardware config,Submodule Instance,ConvKernelDim,Dilation,K,Labels,PE,Padding,Stride,numInputVectors,Total LUT,Total FFs,BRAM (36k eq.),DSP Blocks
builds_t2w2_run26_20_modify_folding_naive_BOTH,StreamingFIFO_rtl_16,,,,,,,,,61,25,0.0,0
builds_t2w2_run26_20_modify_folding_naive_BOTH,StreamingFIFO_rtl_17,,,,,,,,,15,22,0.0,0
builds_t2w2_run26_20_modify_folding_naive_BOTH,StreamingFIFO_rtl_18,,,,,,,,,23,38,0.0,0
builds_t2w2_run26_20_modify_folding_naive_BOTH,StreamingFIFO_rtl_19,,,,,,,,,15,22,0.0,0
builds_t2w2_run26_20_modify_folding_naive_BOTH,StreamingFIFO_rtl_2,,,,,,,,,628,322,0.0,0
builds_t2w2_run26_20_modify_folding_naive_BOTH,StreamingFIFO_rtl_20,,,,,,,,,15,22,0.0,0
builds_t2w2_run26_20_modify_folding_naive_BOTH,StreamingFIFO_rtl_3,,,,,,,,,15,22,0.0,0
builds_t2w2_run26_20_modify_folding_naive_BOTH,StreamingFIFO_rtl_4,,,,,,,,,23,38,0.0,0
builds_t2w2_run26_20_modify_folding_naive_BOTH,StreamingFIFO_rtl_5,,,,,,,,,23,38,0.0,0
builds_t2w2_run26_20_modify_folding_naive_BOTH,StreamingFIFO_rtl_6,,,,,,,,,39,70,0.0,0
builds_t2w2_run26_20_modify_folding_naive_BOTH,StreamingFIFO_rtl_7,,,,,,,,,39,70,0.0,0
builds_t2w2_run26_20_modify_folding_naive_BOTH,StreamingFIFO_rtl_8,,,,,,,,,178,88,0.0,0
builds_t2w2_run26_20_modify_folding_naive_BOTH,StreamingFIFO_rtl_9,,,,,,,,,15,22,0.0,0
builds_t2w4_run17_40_modify_folding_BOTH,StreamingFIFO_rtl_0,,,,,,,,,331,44,0.0,0
builds_t2w4_run17_40_modify_folding_BOTH,StreamingFIFO_rtl_1,,,,,,,,,23,38,0.0,0
builds_t2w4_run17_40_modify_folding_BOTH,StreamingFIFO_rtl_10,,,,,,,,,500,89,0.0,0
builds_t2w4_run17_40_modify_folding_BOTH,StreamingFIFO_rtl_11,,,,,,,,,55,24,0.0,0
builds_t2w4_run17_40_modify_folding_BOTH,StreamingFIFO_rtl_12,,,,,,,,,15,22,0.0,0
builds_t2w4_run17_40_modify_folding_BOTH,StreamingFIFO_rtl_13,,,,,,,,,15,22,0.0,0
builds_t2w4_run17_40_modify_folding_BOTH,StreamingFIFO_rtl_14,,,,,,,,,86,33,0.0,0
builds_t2w4_run17_40_modify_folding_BOTH,StreamingFIFO_rtl_15,,,,,,,,,55,24,0.0,0
builds_t2w4_run17_40_modify_folding_BOTH,StreamingFIFO_rtl_16,,,,,,,,,15,22,0.0,0
builds_t2w4_run17_40_modify_folding_BOTH,StreamingFIFO_rtl_17,,,,,,,,,123,29,0.0,0
builds_t2w4_run17_40_modify_folding_BOTH,StreamingFIFO_rtl_18,,,,,,,,,15,22,0.0,0
builds_t2w4_run17_40_modify_folding_BOTH,StreamingFIFO_rtl_19,,,,,,,,,23,38,0.0,0
builds_t2w4_run17_40_modify_folding_BOTH,StreamingFIFO_rtl_2,,,,,,,,,191,51,0.0,0
builds_t2w4_run17_40_modify_folding_BOTH,StreamingFIFO_rtl_20,,,,,,,,,15,22,0.0,0
builds_t2w4_run17_40_modify_folding_BOTH,StreamingFIFO_rtl_3,,,,,,,,,39,70,0.0,0
builds_t2w4_run17_40_modify_folding_BOTH,StreamingFIFO_rtl_4,,,,,,,,,2711,375,0.0,0
builds_t2w4_run17_40_modify_folding_BOTH,StreamingFIFO_rtl_5,,,,,,,,,15,22,0.0,0
builds_t2w4_run17_40_modify_folding_BOTH,StreamingFIFO_rtl_6,,,,,,,,,106,29,0.0,0
builds_t2w4_run17_40_modify_folding_BOTH,StreamingFIFO_rtl_7,,,,,,,,,15,22,0.0,0
builds_t2w4_run17_40_modify_folding_BOTH,StreamingFIFO_rtl_8,,,,,,,,,71,32,0.0,0
builds_t2w4_run17_40_modify_folding_BOTH,StreamingFIFO_rtl_9,,,,,,,,,23,38,0.0,0
builds_t2w4_run26_10_modify_folding_naive_BOTH,StreamingFIFO_rtl_0,,,,,,,,,341,58,0.0,0
builds_t2w4_run26_10_modify_folding_naive_BOTH,StreamingFIFO_rtl_1,,,,,,,,,39,70,0.0,0
builds_t2w4_run26_10_modify_folding_naive_BOTH,StreamingFIFO_rtl_10,,,,,,,,,15,22,0.0,0
builds_t2w4_run26_10_modify_folding_naive_BOTH,StreamingFIFO_rtl_11,,,,,,,,,15,22,0.0,0
builds_t2w4_run26_10_modify_folding_naive_BOTH,StreamingFIFO_rtl_12,,,,,,,,,130,64,0.0,0
builds_t2w4_run26_10_modify_folding_naive_BOTH,StreamingFIFO_rtl_13,,,,,,,,,15,22,0.0,0
builds_t2w4_run26_10_modify_folding_naive_BOTH,StreamingFIFO_rtl_14,,,,,,,,,15,22,0.0,0
builds_t2w4_run26_10_modify_folding_naive_BOTH,StreamingFIFO_rtl_15,,,,,,,,,15,22,0.0,0
builds_t2w4_run26_10_modify_folding_naive_BOTH,StreamingFIFO_rtl_16,,,,,,,,,85,33,0.0,0
builds_t2w4_run26_10_modify_folding_naive_BOTH,StreamingFIFO_rtl_17,,,,,,,,,15,22,0.0,0
builds_t2w4_run26_10_modify_folding_naive_BOTH,StreamingFIFO_rtl_18,,,,,,,,,31,54,0.0,0
builds_t2w4_run26_10_modify_folding_naive_BOTH,StreamingFIFO_rtl_19,,,,,,,,,23,38,0.0,0
builds_t2w4_run26_10_modify_folding_naive_BOTH,StreamingFIFO_rtl_2,,,,,,,,,628,322,0.0,0
builds_t2w4_run26_10_modify_folding_naive_BOTH,StreamingFIFO_rtl_20,,,,,,,,,15,22,0.0,0
builds_t2w4_run26_10_modify_folding_naive_BOTH,StreamingFIFO_rtl_3,,,,,,,,,23,38,0.0,0
builds_t2w4_run26_10_modify_folding_naive_BOTH,StreamingFIFO_rtl_4,,,,,,,,,39,70,0.0,0
builds_t2w4_run26_10_modify_folding_naive_BOTH,StreamingFIFO_rtl_5,,,,,,,,,39,70,0.0,0
builds_t2w4_run26_10_modify_folding_naive_BOTH,StreamingFIFO_rtl_6,,,,,,,,,71,134,0.0,0
builds_t2w4_run26_10_modify_folding_naive_BOTH,StreamingFIFO_rtl_7,,,,,,,,,71,134,0.0,0
builds_t2w4_run26_10_modify_folding_naive_BOTH,StreamingFIFO_rtl_8,,,,,,,,,323,161,0.0,0
builds_t2w4_run26_10_modify_folding_naive_BOTH,StreamingFIFO_rtl_9,,,,,,,,,15,22,0.0,0
builds_t2w2_run10_20_modify_folding_BOTH,StreamingFIFO_rtl_0,,,,,,,,,319,37,0.0,0
builds_t2w2_run10_20_modify_folding_BOTH,StreamingFIFO_rtl_1,,,,,,,,,15,22,0.0,0
builds_t2w2_run10_20_modify_folding_BOTH,StreamingFIFO_rtl_10,,,,,,,,,55,24,0.0,0
builds_t2w2_run10_20_modify_folding_BOTH,StreamingFIFO_rtl_11,,,,,,,,,15,22,0.0,0
builds_t2w2_run10_20_modify_folding_BOTH,StreamingFIFO_rtl_12,,,,,,,,,15,22,0.0,0
builds_t2w2_run10_20_modify_folding_BOTH,StreamingFIFO_rtl_13,,,,,,,,,84,27,0.0,0
builds_t2w2_run10_20_modify_folding_BOTH,StreamingFIFO_rtl_14,,,,,,,,,55,24,0.0,0
builds_t2w2_run10_20_modify_folding_BOTH,StreamingFIFO_rtl_15,,,,,,,,,15,22,0.0,0
builds_t2w2_run10_20_modify_folding_BOTH,StreamingFIFO_rtl_16,,,,,,,,,108,29,0.0,0
builds_t2w2_run10_20_modify_folding_BOTH,StreamingFIFO_rtl_17,,,,,,,,,15,22,0.0,0
builds_t2w2_run10_20_modify_folding_BOTH,StreamingFIFO_rtl_18,,,,,,,,,15,22,0.0,0
builds_t2w2_run10_20_modify_folding_BOTH,StreamingFIFO_rtl_19,,,,,,,,,15,22,0.0,0
builds_t2w2_run10_20_modify_folding_BOTH,StreamingFIFO_rtl_2,,,,,,,,,170,37,0.0,0
builds_t2w2_run10_20_modify_folding_BOTH,StreamingFIFO_rtl_3,,,,,,,,,23,38,0.0,0
builds_t2w2_run10_20_modify_folding_BOTH,StreamingFIFO_rtl_4,,,,,,,,,49,53,2.0,0
builds_t2w2_run10_20_modify_folding_BOTH,StreamingFIFO_rtl_5,,,,,,,,,49,53,0.5,0
builds_t2w2_run10_20_modify_folding_BOTH,StreamingFIFO_rtl_6,,,,,,,,,15,22,0.0,0
builds_t2w2_run10_20_modify_folding_BOTH,StreamingFIFO_rtl_7,,,,,,,,,55,24,0.0,0
builds_t2w2_run10_20_modify_folding_BOTH,StreamingFIFO_rtl_8,,,,,,,,,15,22,0.0,0
builds_t2w2_run10_20_modify_folding_BOTH,StreamingFIFO_rtl_9,,,,,,,,,49,53,0.5,0
builds_t2w8_run26_80_modify_folding_greedy_BOTH,StreamingFIFO_rtl_0,,,,,,,,,341,58,0.0,0
builds_t2w8_run26_80_modify_folding_greedy_BOTH,StreamingFIFO_rtl_1,,,,,,,,,39,70,0.0,0
builds_t2w8_run26_80_modify_folding_greedy_BOTH,StreamingFIFO_rtl_10,,,,,,,,,55,24,0.0,0
builds_t2w8_run26_80_modify_folding_greedy_BOTH,StreamingFIFO_rtl_11,,,,,,,,,15,22,0.0,0
builds_t2w8_run26_80_modify_folding_greedy_BOTH,StreamingFIFO_rtl_12,,,,,,,,,151,295,0.0,0
builds_t2w8_run26_80_modify_folding_greedy_BOTH,StreamingFIFO_rtl_13,,,,,,,,,23,38,0.0,0
builds_t2w8_run26_80_modify_folding_greedy_BOTH,StreamingFIFO_rtl_14,,,,,,,,,55,24,0.0,0
builds_t2w8_run26_80_modify_folding_greedy_BOTH,StreamingFIFO_rtl_15,,,,,,,,,15,22,0.0,0
builds_t2w8_run26_80_modify_folding_greedy_BOTH,StreamingFIFO_rtl_16,,,,,,,,,15,22,0.0,0
builds_t2w8_run26_80_modify_folding_greedy_BOTH,StreamingFIFO_rtl_17,,,,,,,,,164,43,0.0,0
builds_t2w8_run26_80_modify_folding_greedy_BOTH,StreamingFIFO_rtl_18,,,,,,,,,15,22,0.0,0
builds_t2w8_run26_80_modify_folding_greedy_BOTH,StreamingFIFO_rtl_19,,,,,,,,,31,54,0.0,0
builds_t2w8_run26_80_modify_folding_greedy_BOTH,StreamingFIFO_rtl_2,,,,,,,,,628,322,0.0,0
builds_t2w8_run26_80_modify_folding_greedy_BOTH,StreamingFIFO_rtl_20,,,,,,,,,15,22,0.0,0
builds_t2w8_run26_80_modify_folding_greedy_BOTH,StreamingFIFO_rtl_3,,,,,,,,,296,59,0.0,0
builds_t2w8_run26_80_modify_folding_greedy_BOTH,StreamingFIFO_rtl_4,,,,,,,,,39,70,0.0,0
builds_t2w8_run26_80_modify_folding_greedy_BOTH,StreamingFIFO_rtl_5,,,,,,,,,162,80,0.0,0
builds_t2w8_run26_80_modify_folding_greedy_BOTH,StreamingFIFO_rtl_6,,,,,,,,,71,134,0.0,0
builds_t2w8_run26_80_modify_folding_greedy_BOTH,StreamingFIFO_rtl_7,,,,,,,,,593,1168,0.0,0
builds_t2w8_run26_80_modify_folding_greedy_BOTH,StreamingFIFO_rtl_8,,,,,,,,,23,38,0.0,0
builds_t2w8_run26_80_modify_folding_greedy_BOTH,StreamingFIFO_rtl_9,,,,,,,,,55,24,0.0,0
builds_t2w8_run7_40_modify_folding_BOTH,StreamingFIFO_rtl_0,,,,,,,,,319,37,0.0,0
builds_t2w8_run7_40_modify_folding_BOTH,StreamingFIFO_rtl_1,,,,,,,,,32,69,2.0,0
builds_t2w8_run7_40_modify_folding_BOTH,StreamingFIFO_rtl_10,,,,,,,,,15,22,0.0,0
builds_t2w8_run7_40_modify_folding_BOTH,StreamingFIFO_rtl_11,,,,,,,,,118,35,0.0,0
builds_t2w8_run7_40_modify_folding_BOTH,StreamingFIFO_rtl_12,,,,,,,,,15,22,0.0,0
builds_t2w8_run7_40_modify_folding_BOTH,StreamingFIFO_rtl_13,,,,,,,,,15,22,0.0,0
builds_t2w8_run7_40_modify_folding_BOTH,StreamingFIFO_rtl_14,,,,,,,,,108,29,0.0,0
builds_t2w8_run7_40_modify_folding_BOTH,StreamingFIFO_rtl_15,,,,,,,,,15,22,0.0,0
builds_t2w8_run7_40_modify_folding_BOTH,StreamingFIFO_rtl_16,,,,,,,,,31,54,0.0,0
builds_t2w8_run7_40_modify_folding_BOTH,StreamingFIFO_rtl_17,,,,,,,,,15,22,0.0,0
builds_t2w8_run7_40_modify_folding_BOTH,StreamingFIFO_rtl_2,,,,,,,,,15,22,0.0,0
builds_t2w8_run7_40_modify_folding_BOTH,StreamingFIFO_rtl_3,,,,,,,,,49,53,1.5,0
builds_t2w8_run7_40_modify_folding_BOTH,StreamingFIFO_rtl_4,,,,,,,,,125,29,0.0,0
builds_t2w8_run7_40_modify_folding_BOTH,StreamingFIFO_rtl_5,,,,,,,,,62,25,0.0,0
builds_t2w8_run7_40_modify_folding_BOTH,StreamingFIFO_rtl_6,,,,,,,,,15,22,0.0,0
builds_t2w8_run7_40_modify_folding_BOTH,StreamingFIFO_rtl_7,,,,,,,,,263,67,0.0,0
builds_t2w8_run7_40_modify_folding_BOTH,StreamingFIFO_rtl_8,,,,,,,,,15,22,0.0,0
builds_t2w8_run7_40_modify_folding_BOTH,StreamingFIFO_rtl_9,,,,,,,,,15,22,0.0,0
builds_t2w4_run9_20_modify_folding_BOTH,StreamingFIFO_rtl_0,,,,,,,,,319,37,0.0,0
builds_t2w4_run9_20_modify_folding_BOTH,StreamingFIFO_rtl_1,,,,,,,,,32,69,2.0,0
builds_t2w4_run9_20_modify_folding_BOTH,StreamingFIFO_rtl_10,,,,,,,,,15,22,0.0,0
builds_t2w4_run9_20_modify_folding_BOTH,StreamingFIFO_rtl_11,,,,,,,,,15,22,0.0,0
builds_t2w4_run9_20_modify_folding_BOTH,StreamingFIFO_rtl_12,,,,,,,,,84,27,0.0,0
builds_t2w4_run9_20_modify_folding_BOTH,StreamingFIFO_rtl_13,,,,,,,,,15,22,0.0,0
builds_t2w4_run9_20_modify_folding_BOTH,StreamingFIFO_rtl_14,,,,,,,,,15,22,0.0,0
builds_t2w4_run9_20_modify_folding_BOTH,StreamingFIFO_rtl_15,,,,,,,,,108,29,0.0,0
builds_t2w4_run9_20_modify_folding_BOTH,StreamingFIFO_rtl_16,,,,,,,,,15,22,0.0,0
builds_t2w4_run9_20_modify_folding_BOTH,StreamingFIFO_rtl_17,,,,,,,,,23,38,0.0,0
builds_t2w4_run9_20_modify_folding_BOTH,StreamingFIFO_rtl_18,,,,,,,,,15,22,0.0,0
builds_t2w4_run9_20_modify_folding_BOTH,StreamingFIFO_rtl_2,,,,,,,,,15,22,0.0,0
builds_t2w4_run9_20_modify_folding_BOTH,StreamingFIFO_rtl_3,,,,,,,,,151,295,0.0,0
builds_t2w4_run9_20_modify_folding_BOTH,StreamingFIFO_rtl_4,,,,,,,,,106,29,0.0,0
builds_t2w4_run9_20_modify_folding_BOTH,StreamingFIFO_rtl_5,,,,,,,,,15,22,0.0,0
builds_t2w4_run9_20_modify_folding_BOTH,StreamingFIFO_rtl_6,,,,,,,,,15,22,0.0,0
builds_t2w4_run9_20_modify_folding_BOTH,StreamingFIFO_rtl_7,,,,,,,,,15,22,0.0,0
builds_t2w4_run9_20_modify_folding_BOTH,StreamingFIFO_rtl_8,,,,,,,,,188,51,0.0,0
builds_t2w4_run9_20_modify_folding_BOTH,StreamingFIFO_rtl_9,,,,,,,,,15,22,0.0,0
builds_t2w8_run0,StreamingFIFO_rtl_0,,,,,,,,,319,37,0.0,0
builds_t2w8_run0,StreamingFIFO_rtl_1,,,,,,,,,32,69,2.0,0
builds_t2w8_run0,StreamingFIFO_rtl_10,,,,,,,,,15,22,0.0,0
builds_t2w8_run0,StreamingFIFO_rtl_11,,,,,,,,,85,27,0.0,0
builds_t2w8_run0,StreamingFIFO_rtl_12,,,,,,,,,15,22,0.0,0
builds_t2w8_run0,StreamingFIFO_rtl_13,,,,,,,,,31,54,0.0,0
builds_t2w8_run0,StreamingFIFO_rtl_14,,,,,,,,,15,22,0.0,0
builds_t2w8_run0,StreamingFIFO_rtl_2,,,,,,,,,32,73,4.0,0
builds_t2w8_run0,StreamingFIFO_rtl_3,,,,,,,,,55,24,0.0,0
builds_t2w8_run0,StreamingFIFO_rtl_4,,,,,,,,,15,22,0.0,0
builds_t2w8_run0,StreamingFIFO_rtl_5,,,,,,,,,108,29,0.0,0
builds_t2w8_run0,StreamingFIFO_rtl_6,,,,,,,,,15,22,0.0,0
builds_t2w8_run0,StreamingFIFO_rtl_7,,,,,,,,,15,22,0.0,0
builds_t2w8_run0,StreamingFIFO_rtl_8,,,,,,,,,62,25,0.0,0
builds_t2w8_run0,StreamingFIFO_rtl_9,,,,,,,,,15,22,0.0,0
builds_t2w8_run26_20_modify_folding_greedy_BOTH,StreamingFIFO_rtl_0,,,,,,,,,341,58,0.0,0
builds_t2w8_run26_20_modify_folding_greedy_BOTH,StreamingFIFO_rtl_1,,,,,,,,,39,70,0.0,0
builds_t2w8_run26_20_modify_folding_greedy_BOTH,StreamingFIFO_rtl_10,,,,,,,,,55,24,0.0,0
builds_t2w8_run26_20_modify_folding_greedy_BOTH,StreamingFIFO_rtl_11,,,,,,,,,15,22,0.0,0
builds_t2w8_run26_20_modify_folding_greedy_BOTH,StreamingFIFO_rtl_12,,,,,,,,,151,295,0.0,0
builds_t2w8_run26_20_modify_folding_greedy_BOTH,StreamingFIFO_rtl_13,,,,,,,,,23,38,0.0,0
builds_t2w8_run26_20_modify_folding_greedy_BOTH,StreamingFIFO_rtl_14,,,,,,,,,55,24,0.0,0
builds_t2w8_run26_20_modify_folding_greedy_BOTH,StreamingFIFO_rtl_15,,,,,,,,,15,22,0.0,0
builds_t2w8_run26_20_modify_folding_greedy_BOTH,StreamingFIFO_rtl_16,,,,,,,,,15,22,0.0,0
builds_t2w8_run26_20_modify_folding_greedy_BOTH,StreamingFIFO_rtl_17,,,,,,,,,164,43,0.0,0
builds_t2w8_run26_20_modify_folding_greedy_BOTH,StreamingFIFO_rtl_18,,,,,,,,,15,22,0.0,0
builds_t2w8_run26_20_modify_folding_greedy_BOTH,StreamingFIFO_rtl_19,,,,,,,,,31,54,0.0,0
builds_t2w8_run26_20_modify_folding_greedy_BOTH,StreamingFIFO_rtl_2,,,,,,,,,628,322,0.0,0
builds_t2w8_run26_20_modify_folding_greedy_BOTH,StreamingFIFO_rtl_20,,,,,,,,,15,22,0.0,0
builds_t2w8_run26_20_modify_folding_greedy_BOTH,StreamingFIFO_rtl_3,,,,,,,,,296,59,0.0,0
builds_t2w8_run26_20_modify_folding_greedy_BOTH,StreamingFIFO_rtl_4,,,,,,,,,39,70,0.0,0
builds_t2w8_run26_20_modify_folding_greedy_BOTH,StreamingFIFO_rtl_5,,,,,,,,,162,80,0.0,0
builds_t2w8_run26_20_modify_folding_greedy_BOTH,StreamingFIFO_rtl_6,,,,,,,,,71,134,0.0,0
builds_t2w8_run26_20_modify_folding_greedy_BOTH,StreamingFIFO_rtl_7,,,,,,,,,593,1168,0.0,0
builds_t2w8_run26_20_modify_folding_greedy_BOTH,StreamingFIFO_rtl_8,,,,,,,,,23,38,0.0,0
builds_t2w8_run26_20_modify_folding_greedy_BOTH,StreamingFIFO_rtl_9,,,,,,,,,55,24,0.0,0
builds_t2w2_run22_80_modify_folding_BOTH,StreamingFIFO_rtl_0,,,,,,,,,331,44,0.0,0
builds_t2w2_run22_80_modify_folding_BOTH,StreamingFIFO_rtl_1,,,,,,,,,23,38,0.0,0
builds_t2w2_run22_80_modify_folding_BOTH,StreamingFIFO_rtl_10,,,,,,,,,178,88,0.0,0
builds_t2w2_run22_80_modify_folding_BOTH,StreamingFIFO_rtl_11,,,,,,,,,55,24,0.0,0
builds_t2w2_run22_80_modify_folding_BOTH,StreamingFIFO_rtl_12,,,,,,,,,15,22,0.0,0
builds_t2w2_run22_80_modify_folding_BOTH,StreamingFIFO_rtl_13,,,,,,,,,15,22,0.0,0
builds_t2w2_run22_80_modify_folding_BOTH,StreamingFIFO_rtl_14,,,,,,,,,71,32,0.0,0
builds_t2w2_run22_80_modify_folding_BOTH,StreamingFIFO_rtl_15,,,,,,,,,55,24,0.0,0
builds_t2w2_run22_80_modify_folding_BOTH,StreamingFIFO_rtl_16,,,,,,,,,15,22,0.0,0
builds_t2w2_run22_80_modify_folding_BOTH,StreamingFIFO_rtl_17,,,,,,,,,15,22,0.0,0
builds_t2w2_run22_80_modify_folding_BOTH,StreamingFIFO_rtl_18,,,,,,,,,83,27,0.0,0
builds_t2w2_run22_80_modify_folding_BOTH,StreamingFIFO_rtl_19,,,,,,,,,15,22,0.0,0
builds_t2w2_run22_80_modify_folding_BOTH,StreamingFIFO_rtl_2,,,,,,,,,191,51,0.0,0
builds_t2w2_run22_80_modify_folding_BOTH,StreamingFIFO_rtl_20,,,,,,,,,15,22,0.0,0
builds_t2w2_run22_80_modify_folding_BOTH,StreamingFIFO_rtl_21,,,,,,,,,15,22,0.0,0
builds_t2w2_run22_80_modify_folding_BOTH,StreamingFIFO_rtl_3,,,,,,,,,39,70,0.0,0
builds_t2w2_run22_80_modify_folding_BOTH,StreamingFIFO_rtl_4,,,,,,,,,301,588,0.0,0
builds_t2w2_run22_80_modify_folding_BOTH,StreamingFIFO_rtl_5,,,,,,,,,15,22,0.0,0
builds_t2w2_run22_80_modify_folding_BOTH,StreamingFIFO_rtl_6,,,,,,,,,61,25,0.0,0
builds_t2w2_run22_80_modify_folding_BOTH,StreamingFIFO_rtl_7,,,,,,,,,15,22,0.0,0
builds_t2w2_run22_80_modify_folding_BOTH,StreamingFIFO_rtl_8,,,,,,,,,23,38,0.0,0
builds_t2w2_run22_80_modify_folding_BOTH,StreamingFIFO_rtl_9,,,,,,,,,23,38,0.0,0
builds_t2w8_run1_40_modify_folding_BOTH,StreamingFIFO_rtl_0,,,,,,,,,319,37,0.0,0
builds_t2w8_run1_40_modify_folding_BOTH,StreamingFIFO_rtl_1,,,,,,,,,32,69,2.0,0
builds_t2w8_run1_40_modify_folding_BOTH,StreamingFIFO_rtl_10,,,,,,,,,15,22,0.0,0
builds_t2w8_run1_40_modify_folding_BOTH,StreamingFIFO_rtl_11,,,,,,,,,15,22,0.0,0
builds_t2w8_run1_40_modify_folding_BOTH,StreamingFIFO_rtl_12,,,,,,,,,85,27,0.0,0
builds_t2w8_run1_40_modify_folding_BOTH,StreamingFIFO_rtl_13,,,,,,,,,15,22,0.0,0
builds_t2w8_run1_40_modify_folding_BOTH,StreamingFIFO_rtl_14,,,,,,,,,31,54,0.0,0
builds_t2w8_run1_40_modify_folding_BOTH,StreamingFIFO_rtl_15,,,,,,,,,15,22,0.0,0
builds_t2w8_run1_40_modify_folding_BOTH,StreamingFIFO_rtl_2,,,,,,,,,32,69,2.0,0
builds_t2w8_run1_40_modify_folding_BOTH,StreamingFIFO_rtl_3,,,,,,,,,32,69,4.0,0
builds_t2w8_run1_40_modify_folding_BOTH,StreamingFIFO_rtl_4,,,,,,,,,55,24,0.0,0
builds_t2w8_run1_40_modify_folding_BOTH,StreamingFIFO_rtl_5,,,,,,,,,15,22,0.0,0
builds_t2w8_run1_40_modify_folding_BOTH,StreamingFIFO_rtl_6,,,,,,,,,46,57,0.5,0
builds_t2w8_run1_40_modify_folding_BOTH,StreamingFIFO_rtl_7,,,,,,,,,15,22,0.0,0
builds_t2w8_run1_40_modify_folding_BOTH,StreamingFIFO_rtl_8,,,,,,,,,15,22,0.0,0
builds_t2w8_run1_40_modify_folding_BOTH,StreamingFIFO_rtl_9,,,,,,,,,62,25,0.0,0
builds_t2w4_run19_80_modify_folding_BOTH,StreamingFIFO_rtl_0,,,,,,,,,331,44,0.0,0
builds_t2w4_run19_80_modify_folding_BOTH,StreamingFIFO_rtl_1,,,,,,,,,23,38,0.0,0
builds_t2w4_run19_80_modify_folding_BOTH,StreamingFIFO_rtl_10,,,,,,,,,55,24,0.0,0
builds_t2w4_run19_80_modify_folding_BOTH,StreamingFIFO_rtl_11,,,,,,,,,15,22,0.0,0
builds_t2w4_run19_80_modify_folding_BOTH,StreamingFIFO_rtl_12,,,,,,,,,15,22,0.0,0
builds_t2w4_run19_80_modify_folding_BOTH,StreamingFIFO_rtl_13,,,,,,,,,82,40,0.0,0
builds_t2w4_run19_80_modify_folding_BOTH,StreamingFIFO_rtl_14,,,,,,,,,55,24,0.0,0
builds_t2w4_run19_80_modify_folding_BOTH,StreamingFIFO_rtl_15,,,,,,,,,15,22,0.0,0
builds_t2w4_run19_80_modify_folding_BOTH,StreamingFIFO_rtl_16,,,,,,,,,15,22,0.0,0
builds_t2w4_run19_80_modify_folding_BOTH,StreamingFIFO_rtl_17,,,,,,,,,86,27,0.0,0
builds_t2w4_run19_80_modify_folding_BOTH,StreamingFIFO_rtl_18,,,,,,,,,15,22,0.0,0
builds_t2w4_run19_80_modify_folding_BOTH,StreamingFIFO_rtl_19,,,,,,,,,23,38,0.0,0
builds_t2w4_run19_80_modify_folding_BOTH,StreamingFIFO_rtl_2,,,,,,,,,191,51,0.0,0
builds_t2w4_run19_80_modify_folding_BOTH,StreamingFIFO_rtl_20,,,,,,,,,15,22,0.0,0
builds_t2w4_run19_80_modify_folding_BOTH,StreamingFIFO_rtl_3,,,,,,,,,39,70,0.0,0
builds_t2w4_run19_80_modify_folding_BOTH,StreamingFIFO_rtl_4,,,,,,,,,301,588,0.0,0
builds_t2w4_run19_80_modify_folding_BOTH,StreamingFIFO_rtl_5,,,,,,,,,122,29,0.0,0
builds_t2w4_run19_80_modify_folding_BOTH,StreamingFIFO_rtl_6,,,,,,,,,15,22,0.0,0
builds_t2w4_run19_80_modify_folding_BOTH,StreamingFIFO_rtl_7,,,,,,,,,71,32,0.0,0
builds_t2w4_run19_80_modify_folding_BOTH,StreamingFIFO_rtl_8,,,,,,,,,23,38,0.0,0
builds_t2w4_run19_80_modify_folding_BOTH,StreamingFIFO_rtl_9,,,,,,,,,736,133,0.0,0
builds_t2w2_run25_80_modify_folding_BOTH,StreamingFIFO_rtl_0,,,,,,,,,341,58,0.0,0
builds_t2w2_run25_80_modify_folding_BOTH,StreamingFIFO_rtl_1,,,,,,,,,39,70,0.0,0
builds_t2w2_run25_80_modify_folding_BOTH,StreamingFIFO_rtl_10,,,,,,,,,15,22,0.0,0
builds_t2w2_run25_80_modify_folding_BOTH,StreamingFIFO_rtl_11,,,,,,,,,15,22,0.0,0
builds_t2w2_run25_80_modify_folding_BOTH,StreamingFIFO_rtl_12,,,,,,,,,82,40,0.0,0
builds_t2w2_run25_80_modify_folding_BOTH,StreamingFIFO_rtl_13,,,,,,,,,55,24,0.0,0
builds_t2w2_run25_80_modify_folding_BOTH,StreamingFIFO_rtl_14,,,,,,,,,15,22,0.0,0
builds_t2w2_run25_80_modify_folding_BOTH,StreamingFIFO_rtl_15,,,,,,,,,15,22,0.0,0
builds_t2w2_run25_80_modify_folding_BOTH,StreamingFIFO_rtl_16,,,,,,,,,82,27,0.0,0
builds_t2w2_run25_80_modify_folding_BOTH,StreamingFIFO_rtl_17,,,,,,,,,15,22,0.0,0
builds_t2w2_run25_80_modify_folding_BOTH,StreamingFIFO_rtl_18,,,,,,,,,15,22,0.0,0
builds_t2w2_run25_80_modify_folding_BOTH,StreamingFIFO_rtl_19,,,,,,,,,15,22,0.0,0
builds_t2w2_run25_80_modify_folding_BOTH,StreamingFIFO_rtl_2,,,,,,,,,2742,404,0.0,0
builds_t2w2_run25_80_modify_folding_BOTH,StreamingFIFO_rtl_3,,,,,,,,,15,22,0.0,0
